Date,state,precipitation (inch)
200904,NM,0.46
200905,NM,0.91
200906,NM,1.48
200907,NM,2.67
200908,NM,1.26
200909,NM,1.75
200910,NM,1.17
200911,NM,0.4
200912,NM,0.96
201001,NM,1.44
201002,NM,1.18
201003,NM,1
201004,NM,0.87
201005,NM,0.47
201006,NM,0.89
201007,NM,3.7
201008,NM,2.26
201009,NM,1.43
201010,NM,0.81
201011,NM,0.1
201012,NM,0.67
201101,NM,0.08
201102,NM,0.34
201103,NM,0.15
201104,NM,0.25
201105,NM,0.23
201106,NM,0.17
201107,NM,1.7
201108,NM,1.84
201109,NM,1.66
201110,NM,1.08
201111,NM,0.47
201112,NM,1.83
201201,NM,0.28
201202,NM,0.36
201203,NM,0.27
201204,NM,0.39
201205,NM,0.81
201206,NM,0.33
201207,NM,1.95
201208,NM,1.62
201209,NM,1.31
201210,NM,0.29
201211,NM,0.18
201212,NM,0.62
201301,NM,0.5
201302,NM,0.39
201303,NM,0.22
201304,NM,0.18
201305,NM,0.22
201306,NM,0.64
201307,NM,3.48
201308,NM,2.16
201309,NM,4.19
201310,NM,0.43
201311,NM,0.86
201312,NM,0.4
201401,NM,0.03
201402,NM,0.17
201403,NM,0.47
201404,NM,0.37
201405,NM,1.06
201406,NM,0.55
201407,NM,3.19
201408,NM,2.16
201409,NM,3.15
201410,NM,0.67
201411,NM,0.63
201412,NM,0.75
201501,NM,1.41
201502,NM,0.72
201503,NM,0.71
201504,NM,0.74
201505,NM,2.54
201506,NM,1.57
201507,NM,3.7
201508,NM,2.05
201509,NM,1.1
201510,NM,2.89
201511,NM,0.85
201512,NM,1.05
201601,NM,0.52
201602,NM,0.27
201603,NM,0.08
201604,NM,0.98
201605,NM,0.98
201606,NM,1.05
201607,NM,1.25
201608,NM,3.21
201609,NM,1.83
201610,NM,0.32
201611,NM,1.34
201612,NM,1.11
201701,NM,1.71
201702,NM,0.61
201703,NM,0.48
201704,NM,0.99
201705,NM,0.73
201706,NM,0.94
201707,NM,2.65
201708,NM,2.98
201709,NM,2.42
201710,NM,1.07
201711,NM,0.11
201712,NM,0.11
201801,NM,0.16
201802,NM,0.74
201803,NM,0.27
201804,NM,0.15
201805,NM,0.47
201806,NM,0.87
201807,NM,2.43
201808,NM,1.94
201809,NM,1.81
201810,NM,2.75
201811,NM,0.22
201812,NM,0.91
201901,NM,0.55
201902,NM,0.61
201903,NM,1.03
201904,NM,0.83
201905,NM,1
201906,NM,0.86
201907,NM,1.74
201908,NM,1.54
201909,NM,1.5
201910,NM,1.2
201911,NM,1.78
201912,NM,0.74
202001,NM,0.52
202002,NM,0.81
202003,NM,1.2
202004,NM,0.19
202005,NM,0.2
202006,NM,0.46
202007,NM,2.2
202008,NM,0.71
202009,NM,0.8
202010,NM,0.58
202011,NM,0.28
202012,NM,0.4
202101,NM,0.48
202102,NM,0.39
202103,NM,0.54
202104,NM,0.37
202105,NM,1.09
202106,NM,1.72
202107,NM,2.92
202108,NM,2.37
202109,NM,1.27
202110,NM,0.57
202111,NM,0.1
202112,NM,0.52
202201,NM,0.35
202202,NM,0.29
202203,NM,0.5
202204,NM,0.05
202205,NM,0.18
202206,NM,2.45
202207,NM,2.37
202208,NM,3.51
202209,NM,1.06
202210,NM,2.35
202211,NM,0.37
202212,NM,0.63
202301,NM,0.82
202302,NM,0.5
202303,NM,0.75
202304,NM,0.11
202305,NM,1.45
202306,NM,1.02
202307,NM,0.91
202308,NM,1.69
202309,NM,1.45
202310,NM,0.61
202311,NM,0.56
202312,NM,0.99
200101,NY,1.61
200102,NY,2.22
200103,NY,4.92
200104,NY,1.18
200105,NY,2.94
200106,NY,4.29
200107,NY,2.4
200108,NY,3.11
200109,NY,4.13
200110,NY,2.36
200111,NY,2.24
200112,NY,2.74
200201,NY,2.19
200202,NY,2.3
200203,NY,3.32
200204,NY,4.06
200205,NY,5.34
200206,NY,5.44
200207,NY,2
200208,NY,2.63
200209,NY,4.6
200210,NY,4.31
200211,NY,3.84
200212,NY,3.54
200301,NY,2.51
200302,NY,2.52
200303,NY,2.81
200304,NY,2.65
200305,NY,4.83
200306,NY,4.08
200307,NY,4.53
200308,NY,4.6
200309,NY,5.43
200310,NY,5.34
200311,NY,4.3
200312,NY,4.42
200401,NY,2.24
200402,NY,1.49
200403,NY,2.37
200404,NY,3.8
200405,NY,5.57
200406,NY,2.88
200407,NY,6.08
200408,NY,5.72
200409,NY,5.32
200410,NY,2.26
200411,NY,3.25
200412,NY,4.19
200501,NY,3.9
200502,NY,2.14
200503,NY,2.66
200504,NY,4.73
200505,NY,1.59
200506,NY,3.62
200507,NY,4.05
200508,NY,4.24
200509,NY,3.88
200510,NY,8.29
200511,NY,4.95
200512,NY,2.8
200601,NY,4.07
200602,NY,2.02
200603,NY,1.73
200604,NY,3.36
200605,NY,3.73
200606,NY,7.16
200607,NY,5.21
200608,NY,4.26
200609,NY,4.44
200610,NY,6.17
200611,NY,3.44
200612,NY,3.31
200701,NY,3.97
200702,NY,2.42
200703,NY,3.67
200704,NY,4.92
200705,NY,1.92
200706,NY,2.91
200707,NY,4.71
200708,NY,2.55
200709,NY,3.31
200710,NY,5.01
200711,NY,4.25
200712,NY,4.83
200801,NY,2.06
200802,NY,5.28
200803,NY,5.15
200804,NY,2.81
200805,NY,2.28
200806,NY,4.38
200807,NY,5.52
200808,NY,4.06
200809,NY,3.39
200810,NY,4.74
200811,NY,2.77
200812,NY,5.29
200901,NY,2.53
200902,NY,1.68
200903,NY,2.81
200904,NY,2.51
200905,NY,4.64
200906,NY,5.03
200907,NY,5.51
200908,NY,5.05
200909,NY,2.49
200910,NY,4.42
200911,NY,2.06
200912,NY,3.64
201001,NY,2.41
201002,NY,2.72
201003,NY,3.64
201004,NY,2.09
201005,NY,2.63
201006,NY,5.57
201007,NY,4.02
201008,NY,4.47
201009,NY,3.3
201010,NY,6.91
201011,NY,2.86
201012,NY,3.31
201101,NY,2.01
201102,NY,3.53
201103,NY,4.51
201104,NY,6.78
201105,NY,6.17
201106,NY,4.25
201107,NY,2.55
201108,NY,7.76
201109,NY,7.12
201110,NY,4.61
201111,NY,2.98
201112,NY,3.44
201201,NY,3.29
201202,NY,1.27
201203,NY,1.97
201204,NY,2.9
201205,NY,4.12
201206,NY,3.34
201207,NY,3.14
201208,NY,3.19
201209,NY,4.91
201210,NY,4.94
201211,NY,1.18
201212,NY,5.31
201301,NY,2.12
201302,NY,2.38
201303,NY,1.8
201304,NY,3.1
201305,NY,4.31
201306,NY,7.46
201307,NY,4.62
201308,NY,3.85
201309,NY,3.5
201310,NY,3.21
201311,NY,4.03
201312,NY,3.61
201401,NY,2.6
201402,NY,2.92
201403,NY,3.05
201404,NY,3.57
201405,NY,4.64
201406,NY,5.11
201407,NY,5.34
201408,NY,3.69
201409,NY,2.12
201410,NY,3.98
201411,NY,2.72
201412,NY,3.49
201501,NY,2.34
201502,NY,2
201503,NY,1.61
201504,NY,3.02
201505,NY,2.75
201506,NY,7.69
201507,NY,3.6
201508,NY,3.07
201509,NY,4.75
201510,NY,3.7
201511,NY,2.05
201512,NY,4.06
201601,NY,1.73
201602,NY,4.36
201603,NY,2.13
201604,NY,2.56
201605,NY,2.53
201606,NY,2.87
201607,NY,3.4
201608,NY,4.54
201609,NY,2.49
201610,NY,5.43
201611,NY,2.66
201612,NY,3.47
201701,NY,3.4
201702,NY,3
201703,NY,3.44
201704,NY,4.85
201705,NY,5.85
201706,NY,4.85
201707,NY,5.24
201708,NY,3.46
201709,NY,2.42
201710,NY,5.55
201711,NY,2.76
201712,NY,2.56
201801,NY,3.45
201802,NY,3.18
201803,NY,3
201804,NY,3.86
201805,NY,2.76
201806,NY,3.28
201807,NY,4.62
201808,NY,5.37
201809,NY,5.13
201810,NY,4.73
201811,NY,5.94
201812,NY,3.27
201901,NY,4.43
201902,NY,2.72
201903,NY,1.95
201904,NY,4.35
201905,NY,5.33
201906,NY,5.01
201907,NY,3.67
201908,NY,3.91
201909,NY,2.81
201910,NY,6.6
201911,NY,3.43
201912,NY,4.01
202001,NY,2.78
202002,NY,3.03
202003,NY,2.89
202004,NY,3.15
202005,NY,3.03
202006,NY,2.38
202007,NY,4.1
202008,NY,4.61
202009,NY,2.58
202010,NY,3.95
202011,NY,2.78
202012,NY,4
202101,NY,2.06
202102,NY,2.34
202103,NY,1.74
202104,NY,3.46
202105,NY,3.04
202106,NY,3.36
202107,NY,8.1
202108,NY,5.33
202109,NY,4.92
202110,NY,6.6
202111,NY,2.67
202112,NY,2.63
202201,NY,2.06
202202,NY,3.84
202203,NY,3.07
202204,NY,4.65
202205,NY,3.17
202206,NY,3.8
202207,NY,3.28
202208,NY,3.68
202209,NY,5.07
202210,NY,2.39
202211,NY,3.87
202212,NY,4.25
202301,NY,4.04
202302,NY,2.04
202303,NY,3.21
202304,NY,3.91
202305,NY,2.34
202306,NY,3.98
202307,NY,6.63
202308,NY,5.61
202309,NY,3.16
202310,NY,4.06
202311,NY,2.44
202312,NY,5.5
200101,NC,2.02
200102,NC,2.76
200103,NC,5.25
200104,NC,1.68
200105,NC,3.27
200106,NC,5.94
200107,NC,5.35
200108,NC,4.19
200109,NC,2.99
200110,NC,1.21
200111,NC,1.15
200112,NC,2
200201,NC,4.97
200202,NC,1.64
200203,NC,4.64
200204,NC,1.88
200205,NC,2.79
200206,NC,2.97
200207,NC,4.48
200208,NC,4.97
200209,NC,4.65
200210,NC,5.46
200211,NC,4.51
200212,NC,4.57
200301,NC,2.2
200302,NC,5.19
200303,NC,5.95
200304,NC,6.42
200305,NC,7.46
200306,NC,5.53
200307,NC,7.7
200308,NC,6.39
200309,NC,5.63
200310,NC,3.76
200311,NC,2.79
200312,NC,4.14
200401,NC,1.57
200402,NC,3.89
200403,NC,1.93
200404,NC,3.02
200405,NC,3.99
200406,NC,5.34
200407,NC,5.14
200408,NC,7.62
200409,NC,7.97
200410,NC,1.95
200411,NC,4
200412,NC,2.73
200501,NC,2.58
200502,NC,2.74
200503,NC,4.02
200504,NC,3.33
200505,NC,3.58
200506,NC,5.09
200507,NC,6.27
200508,NC,4.07
200509,NC,2.06
200510,NC,5.72
200511,NC,3.71
200512,NC,4.41
200601,NC,3.31
200602,NC,1.82
200603,NC,1.44
200604,NC,3.71
200605,NC,3.23
200606,NC,7.63
200607,NC,4.47
200608,NC,4.85
200609,NC,6.6
200610,NC,4.04
200611,NC,6.75
200612,NC,3.32
200701,NC,3.64
200702,NC,2.25
200703,NC,2.94
200704,NC,3.25
200705,NC,1.75
200706,NC,3.82
200707,NC,3.6
200708,NC,2.05
200709,NC,2.08
200710,NC,4.33
200711,NC,0.91
200712,NC,4.13
200801,NC,1.87
200802,NC,3.99
200803,NC,3.87
200804,NC,4.98
200805,NC,2.94
200806,NC,2.28
200807,NC,5.13
200808,NC,5.97
200809,NC,5.44
200810,NC,1.92
200811,NC,3.49
200812,NC,3.93
200901,NC,2.83
200902,NC,1.69
200903,NC,5.38
200904,NC,2.51
200905,NC,5.87
200906,NC,4.42
200907,NC,4.16
200908,NC,5.04
200909,NC,4.39
200910,NC,2.93
200911,NC,6.89
200912,NC,7.09
201001,NC,5
201002,NC,3.77
201003,NC,4.06
201004,NC,1.56
201005,NC,4.68
201006,NC,3.65
201007,NC,4.05
201008,NC,4.52
201009,NC,7.81
201010,NC,2.71
201011,NC,1.59
201012,NC,2.87
201101,NC,1.95
201102,NC,2.56
201103,NC,5.23
201104,NC,3.63
201105,NC,3.14
201106,NC,3.14
201107,NC,4.34
201108,NC,6.98
201109,NC,5.36
201110,NC,2.88
201111,NC,4.33
201112,NC,2.45
201201,NC,2.86
201202,NC,2.22
201203,NC,4.14
201204,NC,3.22
201205,NC,6.24
201206,NC,2.85
201207,NC,6.13
201208,NC,5.92
201209,NC,4.43
201210,NC,3.32
201211,NC,0.93
201212,NC,4.36
201301,NC,4.69
201302,NC,4.09
201303,NC,2.68
201304,NC,4.68
201305,NC,3.96
201306,NC,9
201307,NC,8.41
201308,NC,4.79
201309,NC,2.79
201310,NC,2.22
201311,NC,3.53
201312,NC,5.62
201401,NC,3.29
201402,NC,3.11
201403,NC,4.61
201404,NC,4.91
201405,NC,3.62
201406,NC,4.18
201407,NC,5.25
201408,NC,5.22
201409,NC,5.47
201410,NC,2.89
201411,NC,3.77
201412,NC,3.76
201501,NC,3.95
201502,NC,3.5
201503,NC,3.43
201504,NC,4.35
201505,NC,2.62
201506,NC,5.2
201507,NC,4.38
201508,NC,4
201509,NC,5.31
201510,NC,7.07
201511,NC,7.2
201512,NC,7.31
201601,NC,2.8
201602,NC,5.81
201603,NC,2.14
201604,NC,2.78
201605,NC,5.57
201606,NC,4.32
201607,NC,5.18
201608,NC,4.49
201609,NC,7.59
201610,NC,5.63
201611,NC,1.11
201612,NC,3.19
201701,NC,3.96
201702,NC,1.19
201703,NC,3.64
201704,NC,6.5
201705,NC,5.95
201706,NC,4.7
201707,NC,4.49
201708,NC,5.15
201709,NC,3.86
201710,NC,4.37
201711,NC,1.3
201712,NC,2.85
201801,NC,3.79
201802,NC,3.08
201803,NC,4.11
201804,NC,5.16
201805,NC,6.79
201806,NC,3.98
201807,NC,6.36
201808,NC,6.61
201809,NC,10.4
201810,NC,4.68
201811,NC,6.33
201812,NC,7.06
201901,NC,3.85
201902,NC,4.99
201903,NC,3.22
201904,NC,5.19
201905,NC,2.28
201906,NC,5.82
201907,NC,4.76
201908,NC,5.14
201909,NC,3.09
201910,NC,4.9
201911,NC,3.34
201912,NC,4.57
202001,NC,4.37
202002,NC,7.01
202003,NC,3.31
202004,NC,5.32
202005,NC,7.62
202006,NC,5.04
202007,NC,4.19
202008,NC,7.98
202009,NC,6.8
202010,NC,4.21
202011,NC,6.15
202012,NC,4.55
202101,NC,4.63
202102,NC,6.54
202103,NC,4.13
202104,NC,1.95
202105,NC,2.47
202106,NC,6.25
202107,NC,5.88
202108,NC,6.06
202109,NC,3.21
202110,NC,3.26
202111,NC,0.91
202112,NC,2.31
202201,NC,4.8
202202,NC,2.97
202203,NC,3.97
202204,NC,2.94
202205,NC,4.73
202206,NC,2.19
202207,NC,6.6
202208,NC,4.58
202209,NC,4.02
202210,NC,2.31
202211,NC,4.12
202212,NC,3.4
202301,NC,4.47
202302,NC,3.33
202303,NC,2.99
202304,NC,5.7
202305,NC,3.2
202306,NC,4.57
202307,NC,4.77
202308,NC,6.1
202309,NC,3.53
202310,NC,1.19
202311,NC,2.23
202312,NC,6.75
200101,ND,0.23
200102,ND,0.37
200103,ND,0.15
200104,ND,1.74
200105,ND,1.89
200106,ND,4.2
200107,ND,4.66
200108,ND,0.93
200109,ND,1.12
200110,ND,0.95
200111,ND,0.24
200112,ND,0.34
200201,ND,0.32
200202,ND,0.14
200203,ND,0.58
200204,ND,1.28
200205,ND,1.28
200206,ND,3.44
200207,ND,3.08
200208,ND,3.02
200209,ND,1.06
200210,ND,0.87
200211,ND,0.13
200212,ND,0.63
200301,ND,0.32
200302,ND,0.21
200303,ND,0.83
200304,ND,1.09
200305,ND,4.05
200306,ND,3.23
200307,ND,1.81
200308,ND,1.17
200309,ND,1.81
200310,ND,0.63
200311,ND,0.47
200312,ND,0.62
200401,ND,0.76
200402,ND,0.34
200403,ND,1.51
200404,ND,0.71
200405,ND,3.86
200406,ND,2.24
200407,ND,2.55
200408,ND,2
200409,ND,2.53
200410,ND,1.77
200411,ND,0.12
200412,ND,0.47
200501,ND,0.6
200502,ND,0.12
200503,ND,0.55
200504,ND,0.57
200505,ND,3.46
200506,ND,7.01
200507,ND,2.31
200508,ND,2.25
200509,ND,0.82
200510,ND,1.52
200511,ND,1.15
200512,ND,0.62
200601,ND,0.27
200602,ND,0.33
200603,ND,0.89
200604,ND,1.6
200605,ND,1.72
200606,ND,1.64
200607,ND,1.14
200608,ND,2.5
200609,ND,2.08
200610,ND,1.01
200611,ND,0.17
200612,ND,0.67
200701,ND,0.14
200702,ND,0.63
200703,ND,1.55
200704,ND,1.05
200705,ND,5.34
200706,ND,3.69
200707,ND,1.88
200708,ND,1.97
200709,ND,1.27
200710,ND,0.94
200711,ND,0.17
200712,ND,0.37
200801,ND,0.1
200802,ND,0.41
200803,ND,0.36
200804,ND,0.68
200805,ND,1.65
200806,ND,4.11
200807,ND,2.38
200808,ND,2.21
200809,ND,2.65
200810,ND,2.5
200811,ND,1.44
200812,ND,1.27
200901,ND,0.63
200902,ND,1.04
200903,ND,1.58
200904,ND,1.1
200905,ND,1.75
200906,ND,2.97
200907,ND,2.29
200908,ND,1.93
200909,ND,1.78
200910,ND,2.72
200911,ND,0.07
200912,ND,1.1
201001,ND,0.79
201002,ND,0.56
201003,ND,0.76
201004,ND,1.58
201005,ND,4.08
201006,ND,3.61
201007,ND,2.76
201008,ND,2.4
201009,ND,3.98
201010,ND,1.09
201011,ND,0.63
201012,ND,1.24
201101,ND,0.96
201102,ND,0.33
201103,ND,1.05
201104,ND,1.87
201105,ND,4.06
201106,ND,3.89
201107,ND,3.79
201108,ND,2.46
201109,ND,1.49
201110,ND,1.06
201111,ND,0.16
201112,ND,0.32
201201,ND,0.33
201202,ND,0.51
201203,ND,0.51
201204,ND,2.06
201205,ND,2.04
201206,ND,2.62
201207,ND,2.21
201208,ND,1.52
201209,ND,0.2
201210,ND,1.97
201211,ND,0.68
201212,ND,0.44
201301,ND,0.34
201302,ND,0.52
201303,ND,0.97
201304,ND,1.06
201305,ND,5.5
201306,ND,3.69
201307,ND,2.2
201308,ND,1.63
201309,ND,2.76
201310,ND,3.52
201311,ND,0.21
201312,ND,0.88
201401,ND,0.41
201402,ND,0.18
201403,ND,0.43
201404,ND,2.1
201405,ND,2.38
201406,ND,4.75
201407,ND,1.57
201408,ND,4.44
201409,ND,1.19
201410,ND,0.53
201411,ND,0.46
201412,ND,0.17
201501,ND,0.48
201502,ND,0.41
201503,ND,0.42
201504,ND,0.59
201505,ND,4
201506,ND,3.63
201507,ND,2.65
201508,ND,1.59
201509,ND,1.57
201510,ND,1.32
201511,ND,0.49
201512,ND,0.57
201601,ND,0.22
201602,ND,0.39
201603,ND,0.53
201604,ND,2.53
201605,ND,2.31
201606,ND,2.61
201607,ND,4.33
201608,ND,2.44
201609,ND,3.05
201610,ND,1.23
201611,ND,0.91
201612,ND,1.3
201701,ND,0.48
201702,ND,0.4
201703,ND,0.47
201704,ND,0.97
201705,ND,1.01
201706,ND,2.2
201707,ND,1.24
201708,ND,2.79
201709,ND,2.47
201710,ND,0.25
201711,ND,0.31
201712,ND,0.4
201801,ND,0.23
201802,ND,0.35
201803,ND,1.39
201804,ND,0.5
201805,ND,1.97
201806,ND,4.53
201807,ND,2.89
201808,ND,1.45
201809,ND,1.65
201810,ND,1.4
201811,ND,0.76
201812,ND,0.65
201901,ND,0.42
201902,ND,1.01
201903,ND,0.51
201904,ND,1.15
201905,ND,2.3
201906,ND,3.07
201907,ND,3.4
201908,ND,2.85
201909,ND,5.9
201910,ND,2.41
201911,ND,0.61
201912,ND,0.76
202001,ND,0.38
202002,ND,0.17
202003,ND,0.24
202004,ND,0.8
202005,ND,1.39
202006,ND,2.48
202007,ND,3.94
202008,ND,2.08
202009,ND,0.53
202010,ND,0.57
202011,ND,0.11
202012,ND,0.23
202101,ND,0.25
202102,ND,0.18
202103,ND,0.12
202104,ND,0.66
202105,ND,2.07
202106,ND,2.49
202107,ND,1.26
202108,ND,2.72
202109,ND,1.21
202110,ND,3.34
202111,ND,0.45
202112,ND,0.88
202201,ND,0.45
202202,ND,0.34
202203,ND,0.21
202204,ND,3.7
202205,ND,4.08
202206,ND,2.39
202207,ND,2.78
202208,ND,1.38
202209,ND,0.65
202210,ND,0.68
202211,ND,0.7
202212,ND,1.49
202301,ND,0.18
202302,ND,0.29
202303,ND,1.1
202304,ND,0.96
202305,ND,2.75
202306,ND,3.66
202307,ND,1.41
202308,ND,2.4
202309,ND,2.32
202310,ND,1.57
202311,ND,0.12
202312,ND,0.69
200101,OH,1.28
200102,OH,1.57
200103,OH,1.79
200104,OH,3.54
200105,OH,5.42
200106,OH,3.09
200107,OH,3.63
200108,OH,3.54
200109,OH,3.09
200110,OH,4.62
200111,OH,2.98
200112,OH,2.75
200201,OH,2.06
200202,OH,1.64
200203,OH,3.77
200204,OH,4.75
200205,OH,5.18
200206,OH,3.58
200207,OH,2.75
200208,OH,2.12
200209,OH,4.11
200210,OH,2.96
200211,OH,2.89
200212,OH,2.77
200301,OH,1.61
200302,OH,2.88
200303,OH,2.18
200304,OH,2.53
200305,OH,6.79
200306,OH,3.97
200307,OH,6.71
200308,OH,4.82
200309,OH,5.96
200310,OH,2.53
200311,OH,3.65
200312,OH,2.79
200401,OH,3.61
200402,OH,1.36
200403,OH,3.26
200404,OH,3.21
200405,OH,6.89
200406,OH,4.57
200407,OH,4.56
200408,OH,4.07
200409,OH,4.31
200410,OH,2.74
200411,OH,3.61
200412,OH,3.23
200501,OH,6.7
200502,OH,1.72
200503,OH,2.59
200504,OH,4.42
200505,OH,2.44
200506,OH,1.78
200507,OH,4.17
200508,OH,4.99
200509,OH,3.35
200510,OH,2.65
200511,OH,3.46
200512,OH,1.83
200601,OH,3.08
200602,OH,1.63
200603,OH,2.66
200604,OH,3.18
200605,OH,4.18
200606,OH,4.57
200607,OH,5.55
200608,OH,3.04
200609,OH,4.79
200610,OH,5.67
200611,OH,2.17
200612,OH,3.04
200701,OH,4.51
200702,OH,2.05
200703,OH,4.07
200704,OH,3.42
200705,OH,1.56
200706,OH,2.77
200707,OH,3.62
200708,OH,5.72
200709,OH,2.37
200710,OH,3.23
200711,OH,3.24
200712,OH,4.6
200801,OH,2.36
200802,OH,4.9
200803,OH,6.41
200804,OH,2.52
200805,OH,4.67
200806,OH,6.42
200807,OH,3.61
200808,OH,1.9
200809,OH,2.52
200810,OH,1.85
200811,OH,2.4
200812,OH,4.54
200901,OH,2.47
200902,OH,2.03
200903,OH,2.47
200904,OH,3.87
200905,OH,3.68
200906,OH,4.01
200907,OH,4.05
200908,OH,3.07
200909,OH,2.67
200910,OH,4.16
200911,OH,0.98
200912,OH,3.04
201001,OH,1.76
201002,OH,2.05
201003,OH,2.85
201004,OH,2.18
201005,OH,5.37
201006,OH,6.32
201007,OH,3.45
201008,OH,2.72
201009,OH,2.11
201010,OH,1.93
201011,OH,4.14
201012,OH,1.88
201101,OH,1.47
201102,OH,4.58
201103,OH,4.24
201104,OH,7.63
201105,OH,6.55
201106,OH,3.81
201107,OH,3.8
201108,OH,3.93
201109,OH,5.89
201110,OH,4.36
201111,OH,5.42
201112,OH,4.27
201201,OH,3.38
201202,OH,1.62
201203,OH,3.09
201204,OH,1.93
201205,OH,3.68
201206,OH,2.11
201207,OH,3.45
201208,OH,2.97
201209,OH,5.1
201210,OH,4.46
201211,OH,0.83
201212,OH,4.64
201301,OH,2.61
201302,OH,1.88
201303,OH,2.42
201304,OH,3.84
201305,OH,2.28
201306,OH,5.92
201307,OH,6.68
201308,OH,2.7
201309,OH,2.63
201310,OH,3.64
201311,OH,2.96
201312,OH,4.13
201401,OH,2.08
201402,OH,2.6
201403,OH,2
201404,OH,5.28
201405,OH,3.98
201406,OH,5.42
201407,OH,3.45
201408,OH,4.14
201409,OH,2.19
201410,OH,2.97
201411,OH,1.93
201412,OH,2.52
201501,OH,2.46
201502,OH,1.47
201503,OH,3.52
201504,OH,4.58
201505,OH,3.34
201506,OH,8.03
201507,OH,4.75
201508,OH,2.49
201509,OH,3.07
201510,OH,2.76
201511,OH,2.24
201512,OH,4.3
201601,OH,1.34
201602,OH,3.24
201603,OH,4.01
201604,OH,3.4
201605,OH,3.4
201606,OH,3.29
201607,OH,3.23
201608,OH,4.2
201609,OH,3.72
201610,OH,2.93
201611,OH,1.31
201612,OH,3.32
201701,OH,4.06
201702,OH,2.03
201703,OH,4.5
201704,OH,4.06
201705,OH,5.29
201706,OH,4.62
201707,OH,6.29
201708,OH,2.32
201709,OH,1.86
201710,OH,3.77
201711,OH,5.14
201712,OH,1.56
201801,OH,2.31
201802,OH,5.4
201803,OH,3.3
201804,OH,4.63
201805,OH,4
201806,OH,5.5
201807,OH,3.26
201808,OH,4.96
201809,OH,6.3
201810,OH,2.77
201811,OH,5.16
201812,OH,3.34
201901,OH,3.42
201902,OH,4.69
201903,OH,3.54
201904,OH,4.31
201905,OH,4.82
201906,OH,6.76
201907,OH,4.45
201908,OH,3.64
201909,OH,1.74
201910,OH,3.8
201911,OH,2.19
201912,OH,3.51
202001,OH,3.51
202002,OH,2.98
202003,OH,4.98
202004,OH,3.66
202005,OH,5.1
202006,OH,3.12
202007,OH,3.16
202008,OH,3.71
202009,OH,3.18
202010,OH,4.19
202011,OH,2.51
202012,OH,2.21
202101,OH,1.98
202102,OH,2.03
202103,OH,2.98
202104,OH,2.88
202105,OH,3.79
202106,OH,4.25
202107,OH,5.66
202108,OH,4.29
202109,OH,3.79
202110,OH,4.64
202111,OH,1.56
202112,OH,3.83
202201,OH,2.32
202202,OH,4.83
202203,OH,2.82
202204,OH,2.96
202205,OH,5.39
202206,OH,3.82
202207,OH,5.06
202208,OH,4.09
202209,OH,3.06
202210,OH,1.38
202211,OH,2.8
202212,OH,1.71
202301,OH,4.23
202302,OH,2.33
202303,OH,4.17
202304,OH,3.2
202305,OH,2.29
202306,OH,3.29
202307,OH,5.22
202308,OH,4.75
202309,OH,0.97
202310,OH,3.24
202311,OH,1.6
202312,OH,2.46
200101,OK,2.22
200102,OK,4.11
200103,OK,1.52
200104,OK,1.37
200105,OK,7.38
200106,OK,2.34
200107,OK,0.92
200108,OK,2.32
200109,OK,3.79
200110,OK,2.21
200111,OK,1.75
200112,OK,2.05
200201,OK,2.16
200202,OK,1.06
200203,OK,2.7
200204,OK,4.14
200205,OK,3.56
200206,OK,3.69
200207,OK,3.48
200208,OK,3.15
200209,OK,2.33
200210,OK,5.11
200211,OK,0.63
200212,OK,3
200301,OK,0.07
200302,OK,1.78
200303,OK,2.01
200304,OK,1.88
200305,OK,3.71
200306,OK,5.17
200307,OK,0.91
200308,OK,4.41
200309,OK,3.08
200310,OK,1.67
200311,OK,1.99
200312,OK,1.19
200401,OK,2.18
200402,OK,1.69
200403,OK,3.95
200404,OK,3.65
200405,OK,1.56
200406,OK,6.52
200407,OK,4.64
200408,OK,2.88
200409,OK,1.23
200410,OK,5.11
200411,OK,5.96
200412,OK,0.82
200501,OK,3.5
200502,OK,1.67
200503,OK,1.18
200504,OK,1.37
200505,OK,2.6
200506,OK,4.3
200507,OK,3
200508,OK,5.13
200509,OK,2.07
200510,OK,2.01
200511,OK,0.46
200512,OK,0.27
200601,OK,0.94
200602,OK,0.3
200603,OK,3.16
200604,OK,3.35
200605,OK,3.16
200606,OK,2.65
200607,OK,1.79
200608,OK,3.2
200609,OK,2.41
200610,OK,2.85
200611,OK,2.45
200612,OK,3.55
200701,OK,2.16
200702,OK,0.93
200703,OK,4.23
200704,OK,2.81
200705,OK,7.05
200706,OK,9.51
200707,OK,4.48
200708,OK,3.2
200709,OK,3.05
200710,OK,3.04
200711,OK,0.48
200712,OK,2.63
200801,OK,0.51
200802,OK,2.42
200803,OK,4.68
200804,OK,4.58
200805,OK,4.8
200806,OK,5.59
200807,OK,2.44
200808,OK,4.75
200809,OK,3.63
200810,OK,2.92
200811,OK,1.06
200812,OK,0.93
200901,OK,0.66
200902,OK,1.16
200903,OK,2.58
200904,OK,4.82
200905,OK,4.98
200906,OK,2.49
200907,OK,3.88
200908,OK,3.79
200909,OK,4.6
200910,OK,6.96
200911,OK,0.73
200912,OK,1.39
201001,OK,1.86
201002,OK,1.92
201003,OK,2.03
201004,OK,2.63
201005,OK,4.8
201006,OK,4.12
201007,OK,4.46
201008,OK,1.69
201009,OK,4.13
201010,OK,1.67
201011,OK,1.87
201012,OK,0.86
201101,OK,0.28
